id,price
1068,476749.3432668346
1069,790000.0
1073,215401.819047619
1082,398286.3120642324
1091,257100.89533333332
1363,101028.4
1535,207019.32890404042
11023,340178.87718732405
13114,680000.121268491
13121,979940.0
13122,476749.3432668346
13123,981700.0
13129,549947.8181818182
13135,475151.3312324024
13136,600000.0
13859,227486.93333333335
14120,391229.4458476191
17962,365358.22
18023,166285.13425871264
18026,259530.7613419914
18031,141227.61652661068
18033,332508.1144190776
18055,151395.22882305554
18056,210238.24394458873
18641,176538.7235
18952,790117.0304275829
24270,576370.8995238096
24300,239491.3467888889
24962,221602.5379725219
29513,790117.0304275829
30487,474358.5326258872
30496,650000.1199528906
30986,324129.25920634926
32487,391066.3642857143
32497,618038.8013181818
34223,680000.121268491
34228,981700.0
34229,476749.3432668346
34241,600000.0
34447,202811.67331671732
34556,119759.30199999998
34560,337332.1518181818
35408,680000.121268491
36283,476749.3432668346
36297,549947.8181818182
36313,475151.3312324024
36503,600000.0
36593,979940.0
36594,981700.0
43990,123828.26654603172
44484,205478.29999999996
44522,194813.2
44541,181627.33333333334
44795,235948.0673333333
44810,247339.77180918044
44921,336495.8417720058
44941,353804.4666666666
48130,296913.8026666667
48906,790117.0304275829
61506,474358.5326258872
61520,475151.3312324024
61635,521287.3716961116
63611,809986.7213333334
63615,1665986.2044615978
63616,223593.68311507933
63654,372481.76666666666
64454,343511.49152380956
64458,167342.96466165414
64687,476749.3432668346
64693,347936.79
64694,210947.2666666667
64707,460444.6726666666
64711,133745.8
64714,181046.8
64864,115223.04063578919
76712,150072.6
107512,351495.9403562843
107617,460000.0785912649
107648,519860.0
121692,167005.06132918503
121693,156708.5
123342,351495.9403562843
123378,460000.0785912649
123380,519860.0
126492,680000.121268491
126525,979940.0
126530,981700.0
126531,476749.3432668346
126602,549947.8181818182
126708,475151.3312324024
127160,127626.07024945057
127755,369653.7904761905
133612,1485179.329136657
144042,252422.294
144080,104407.9288906807
144429,264254.34533333336
170404,239249.4786666667
172269,275403.9872106779
173866,132979.28457142858
173868,82887.00119047618
174902,116175.44772077922
177586,103607.56666666665
179914,215890.8921458487
179924,461569.9325165946
179963,650000.1199528906
179977,253922.41818181818
181779,1621159.5686582979
187943,162813.77469841272
189578,538132.1197943593
189587,580000.0595027052
189588,1200000.0938904015
189589,580000.1825393762
191430,114012.31933333335
191965,90547.70173160173
191966,82017.41520812523
191967,86650.76991341992
192661,476749.3432668346
195919,161401.33266666668
196103,187219.66903524363
196105,187219.66903524363
196106,187219.66903524363
199867,195793.82419047618
199881,148858.9655660306
201115,391061.2886666667
201277,300273.21569444437
201303,510770.0
201766,113030.3
202123,142531.6385
202124,132264.58166666667
202125,109531.8
202129,145362.4566666667
202354,273336.69664809084
202355,250474.02795238094
202358,230117.14868562808
213982,345513.55133333337
215836,460000.0785912649
215846,519860.0
215857,351495.9403562843
226279,382493.56933333335
226280,930968.2033333333
226291,771170.1405746798
226292,519860.99698340794
226309,434996.5812807881
226325,515259.17619047617
227218,132623.52933333334
227616,180599.82361904765
227714,208109.42476190478
227730,254798.29080844612
227985,279276.8267411533
231004,434996.5812807881
231095,399995.63636363635
232092,404075.0484848485
232097,127873.99193333334
232099,190284.41907142854
232101,295664.047344697
232102,187669.90433333334
232103,127802.8105592487
232417,255471.933006993
232525,474358.5326258872
232527,475151.3312324024
232529,162390.08847117794
232575,521287.3716961116
233259,886507.687958153
233270,132008.75555555554
234636,790117.0304275829
237179,474358.5326258872
237225,475151.3312324024
237228,521287.3716961116
237651,330339.2005714286
237944,396029.4966666667
238337,242094.61818398756
238366,186828.33809523808
238758,391729.06666666665
238767,266754.9295238096
238986,380732.7733333334
239068,449182.1313333333
239080,218747.05242857145
255774,1485179.329136657
259949,519860.0
259961,351495.9403562843
259962,233677.9501035197
259975,349413.8877751238
261283,465506.1393968254
261349,292950.6261874266
261464,294758.7777777778
261552,567252.0423599472
261555,360445.1733333333
261577,259059.66494484319
271287,190605.55200000003
271289,190605.55200000003
283783,322876.17066666664
283802,729737.4679897435
285000,434996.5812807881
285036,399995.63636363635
286226,188038.25555555554
286298,474358.5326258872
292949,538132.1197943593
292957,109129.82857142857
292994,230742.49
293001,223319.461269019
294088,326470.2166666667
294239,580000.0595027052
294242,580000.1825393762
294302,1200000.0938904015
300375,216858.07880603024
310846,1482195.4473396547
310857,174288.2942857143
310861,113629.76666666668
312221,474358.5326258872
312242,254090.66923076924
312286,475151.3312324024
312525,391097.2690313377
314881,476749.3432668346
315338,93846.30120634919
315772,150497.0
316101,566526.002
330009,912871.1099999999
330069,457118.21428571426
330080,771170.1405746798
330082,519860.99698340794
330083,674943.8011929826
330097,386431.761408658
330114,476346.8333333333
331958,340222.2
332547,173755.13333333333
345112,196389.24666666667
346026,210765.7798789855
346028,172091.78533333333
347071,207068.5903697322
347256,322072.375
347275,351801.2
380265,359416.2394054187
380274,476749.3432668346
380434,790000.0
380988,538132.1197943593
381755,237908.8815796555
381902,580000.0595027052
381963,1200000.0938904015
405457,108105.99921816828
405458,105585.56392405063
405459,152087.664
405487,280356.996
405495,140170.12203174602
405496,291170.94386666664
405500,709639.2266666668
405513,680491.4397698414
405514,209076.80333765887
405520,219214.83589726157
405521,679791.8728809525
405523,247023.9836595238
405525,196154.7
405526,320904.3382388889
405528,262755.99237903184
405529,295366.6553236069
406834,322398.0672380952
406880,334560.2626666667
406909,371661.6784741201
406916,297744.00097777304
407071,380732.7733333334
407136,1038394.9523142858
414078,398286.3120642324
417678,276752.0759444444
417709,220548.83
419177,284789.1080310035
419215,341224.1373333333
419338,257602.32035064933
419415,438532.74328672496
419437,323074.1666666667
419443,790117.0304275829
419445,1028541.6476515151
442375,311367.26022222225
467192,200657.00411546841
474797,212553.2272341384
474799,108316.05714285713
490742,178530.6727878788
493377,790000.0
494808,476749.3432668346
495047,391097.2690313377
514606,755266.1179000001
516544,519860.99698340794
516545,771170.1405746798
516547,154692.26142857142
516644,339661.9662183258
516676,485946.22493925365
524391,235950.9515151515
524399,497034.12601008324
525351,351495.9403562843
525352,197507.07446069169
525359,282414.288
525580,460000.0785912649
525606,519860.0
525626,301589.96086807933
525638,286587.00081686606
557785,650000.1199528906
557990,120941.898
558284,207965.99792967155
558285,109331.03133333333
558288,144604.7333333333
558300,185393.19056666666
558301,183250.3432083333
558553,175793.49589743587
558702,288836.3058095238
593271,348816.26666666666
594432,427901.14850000007
594440,123086.26241294261
595788,475151.3312324024
595859,521287.3716961116
695594,63488.7
695928,236942.00261904762
697939,339661.9662183258
700851,899606.1840000001
744025,179615.8666450903
744527,290007.84
745088,306137.7475793646
745212,790117.0304275829
899274,771170.1405746798
899275,519860.99698340794
955557,174680.67333333334
955558,145784.91040811967
955584,295477.73066666664
955585,141107.2949473306
955591,1123409.2732856208
955603,139190.7621111111
955633,182747.63196745914
955654,365270.568
