id,price
1068,476749.9116001679
1069,790000.0
1073,215189.29333333333
1082,398090.41351945687
1091,255727.26438095237
1363,101560.95
1535,207391.50877192983
11023,339247.31398392585
13114,680000.121268491
13121,980000.0
13122,476749.9116001679
13123,982400.0
13129,549946.0
13135,475147.60892519244
13136,600000.0
13859,227236.2666666667
14120,389720.3561952381
17962,372554.6616666666
18023,167729.07739047622
18026,258049.491904762
18031,140370.2
18033,332799.7972206672
18055,152122.27416628352
18056,207841.2227082251
18641,176318.41970000003
18952,790117.0304275829
24270,585094.4003333334
24300,238901.83356666667
24962,220848.41119780744
29513,790117.0304275829
30487,474356.87947240117
30496,650000.1199528906
30986,321756.1333333333
32487,391070.76428571425
32497,621774.3364324676
34223,680000.121268491
34228,982400.0
34229,476749.9116001679
34241,600000.0
34447,202851.415924186
34556,120132.80466666668
34560,337098.0078787879
35408,680000.121268491
36283,476749.9116001679
36297,549946.0
36313,475147.60892519244
36503,600000.0
36593,980000.0
36594,982400.0
43990,123860.31035324676
44484,205335.36666666667
44522,194978.8
44541,182000.92
44795,237545.81999999998
44810,249023.76159248
44921,340475.5479727121
44941,357065.39999999997
48130,298893.4358095238
48906,790117.0304275829
61506,474356.87947240117
61520,475147.60892519244
61635,521287.3716961116
63611,811507.9784809523
63615,1683347.3879650328
63616,223632.08659891217
63654,371328.9
64454,341938.158
64458,168158.63609022554
64687,476749.9116001679
64693,348120.794
64694,210462.7746666667
64707,457949.67066666664
64711,132497.4
64714,181280.5
64864,115491.6
76712,149444.89523809523
107512,351495.9403562843
107617,460000.0785912649
107648,519860.0
121692,168704.04812974078
121693,156121.63333333333
123342,351495.9403562843
123378,460000.0785912649
123380,519860.0
126492,680000.121268491
126525,980000.0
126530,982400.0
126531,476749.9116001679
126602,549946.0
126708,475147.60892519244
127160,127569.1902761905
127755,373821.05158730154
133612,1485179.329136657
144042,253604.29133333333
144080,103763.72978254246
144429,265705.07238095236
170404,238530.334
172269,273894.8560957292
173866,131686.10266666667
173868,82920.829
174902,116362.0530952381
177586,103817.06666666664
179914,215284.76636666665
179924,463542.7127070708
179963,650000.1199528906
179977,255941.2
181779,1606872.5219339894
187943,162780.9326666667
189578,538132.1197943593
189587,580000.0595027052
189588,1200000.0938904015
189589,580000.1825393762
191430,113070.41033333333
191965,90229.23852813855
191966,81827.58671328674
191967,86888.3968031968
192661,476749.9116001679
195919,161550.214
196103,187513.79449765917
196105,187513.79449765917
196106,187513.79449765917
199867,195445.72933333332
199881,149185.05653245488
201115,392181.03644444444
201277,300780.6937254901
201303,511233.14285714284
201766,113622.86666666665
202123,143233.4199358974
202124,132609.249
202125,109469.8
202129,145660.28466666667
202354,273421.85882352944
202355,253219.05559867303
202358,229199.93333333335
213982,344619.80476190476
215836,460000.0785912649
215846,519860.0
215857,351495.9403562843
226279,383365.62733333337
226280,930296.028
226291,771170.1405746797
226292,519860.99698340794
226309,435000.0
226325,514746.07083333336
227218,133817.236
227616,180814.01161904764
227714,207133.87714285718
227730,255608.1831522038
227985,281904.1748794525
231004,435000.0
231095,400000.0
232092,405595.01190476195
232097,127346.54893333334
232099,190638.3447857143
232101,296243.1198416667
232102,188012.512
232103,127700.16766666669
232417,252263.37624024993
232525,474356.87947240117
232527,475147.60892519244
232529,163413.22000556948
232575,521287.3716961116
233259,874414.3715930736
233270,132449.29466666668
234636,790117.0304275829
237179,474356.87947240117
237225,475147.60892519244
237228,521287.3716961116
237651,328843.43266666663
237944,397163.2
238337,242030.1836787706
238366,186099.24
238758,393227.6666666666
238767,266765.95333333337
238986,380191.4733333333
239068,450138.798
239080,217506.17328506793
255774,1485179.329136657
259949,519860.0
259961,351495.9403562843
259962,236676.4813186813
259975,349161.17085530946
261283,462928.84257142845
261349,293987.41971184366
261464,295179.7619047619
261552,566961.2570576707
261555,359594.5999999999
261577,260495.6666666667
271287,190009.4014736842
271289,190009.4014736842
283783,323991.47066666663
283802,736139.8018180265
285000,435000.0
285036,400000.0
286226,187337.74616755793
286298,474356.87947240117
292949,538132.1197943593
292957,108807.62857142856
292994,229570.52999999997
293001,226559.41529469052
294088,326518.9465367966
294239,580000.0595027052
294242,580000.1825393762
294302,1200000.0938904015
300375,217853.19132624383
310846,1447523.3374681023
310857,174708.18095238096
310861,113421.92735714285
312221,474356.87947240117
312242,254911.63133333335
312286,475147.60892519244
312525,389937.0100320167
314881,476749.9116001679
315338,93482.56311111111
315772,149005.53333333335
316101,568860.0
330009,910478.888
330069,455820.21428571426
330080,771170.1405746797
330082,519860.99698340794
330083,673470.5243358397
330097,387188.1949382756
330114,479023.7286535087
331958,336910.6
332547,175295.1666666667
345112,195726.2
346026,213547.04862732918
346028,170934.58733333333
347071,207590.50919047618
347256,322463.498
347275,351142.25079365075
380265,360483.7233333333
380274,476749.9116001679
380434,790000.0
380988,538132.1197943593
381755,237943.43162161275
381902,580000.0595027052
381963,1200000.0938904015
405457,108210.56920289855
405458,105146.68120289854
405459,151557.80578571427
405487,281274.518
405495,139806.08104761908
405496,294287.23333333334
405500,709398.56
405513,674343.4364973545
405514,209081.1999968883
405520,217099.7228856777
405521,670913.7024973545
405523,247079.38861666666
405525,197002.6766666667
405526,320186.5629142857
405528,261981.16666666666
405529,295541.5449187675
406834,321009.694
406880,334759.35666666663
406909,369522.60192105256
406916,294871.6888306595
407071,380191.4733333333
407136,1025209.0207363409
414078,398090.41351945687
417678,275495.1642
417709,217148.59380952382
419177,285267.1123690986
419215,342628.28417391307
419338,254886.58635064936
419415,437742.8621712441
419437,323934.6
419443,790117.0304275829
419445,1039876.7878333334
442375,304467.7922222223
467192,201053.26199999996
474797,211916.1740861247
474799,107614.298
490742,179335.958
493377,790000.0
494808,476749.9116001679
495047,389937.0100320167
514606,752585.4616666668
516544,519860.99698340794
516545,771170.1405746797
516547,154853.48142857142
516644,339661.9662183258
516676,487060.1882202963
524391,235963.86373333336
524399,496633.1125301566
525351,351495.9403562843
525352,198219.62416203634
525359,286600.32470476185
525580,460000.0785912649
525606,519860.0
525626,302837.770995671
525638,284093.4088078754
557785,650000.1199528906
557990,121398.16666666667
558284,206213.44058511875
558285,109542.40666666668
558288,144353.13333333333
558300,184953.3501666667
558301,181596.245976357
558553,175636.33333333334
558702,289260.58666666667
593271,345902.6
594432,426495.336
594440,122954.82794285715
595788,475147.60892519244
595859,521287.3716961116
695594,63590.6
695928,238831.74628571427
697939,339661.9662183258
700851,902999.5967619049
744025,179891.85938776963
744527,287572.27714285714
745088,307669.197871651
745212,790117.0304275829
899274,771170.1405746797
899275,519860.99698340794
955557,174468.035
955558,145135.90083150184
955584,296442.15133333334
955585,140417.91433991128
955591,1095236.0922222224
955603,138731.95233333332
955633,182416.32024593325
955654,366108.36466666666
955660,306092.28
959906,1485179.329136657
18186,172570.5
24465,19466.746020050126
24469,29728.634085213034
24470,17049.25831554409
24473,21542.520570585693
24477,29580.56
24478,24521.733333333334
24479,30337.553333333333
24481,21010.29333333333
24487,18860.13333333333
24491,43850.26666666666
24493,25185.8
24495,37485.995238095245
24500,27096.163333333327
24501,29300.49969696969
24502,24812.14761904762
24504,27190.034285714286
24505,23121.76095238095
24509,19161.31428571429
24510,24018.397402597402
43824,20415.347619047618
63797,16201.4
63805,20493.0
63806,20500.0
63807,26544.39361904762
63809,30000.0
120976,24765.348
126494,19612.0
143965,21077.42380952381
144028,20510.279333333332
160946,27670.894
160947,27670.894
160955,27658.092857142863
177755,21839.27333333333
180197,21672.350000000002
180198,21672.350000000002
180199,76622.80066666666
180204,20250.026883116898
180208,23545.58
